0;8313;8313;10330
1;8310;8310;9740
2;8133;8133;10590
3;8313;8313;10780
4;8313;8313;10660
5;5429;5429;9600
6;8095;8095;9980
7;8313;8313;10660
8;8313;8313;10340
9;8253;8253;9940
10;8313;8313;10330
11;7217;7217;10470
12;8217;8217;10590
13;8311;8311;10890
14;8225;8225;10580
15;7153;7153;10200
16;7163;7163;10510
17;8254;8254;10000
18;7732;7732;10110
19;8228;8228;10450
20;8260;8260;10210
21;8308;8308;8570
22;8306;8306;9960
23;8298;8298;10350
24;8230;8230;10460
