0;14355;2463;386
1;15003;2444;227240
2;15347;2446;226670
3;14985;2461;231440
4;15291;2487;236490
5;15400;2514;239910
6;15744;2482;238530
7;15802;2517;243960
8;8916;2439;242340
9;14898;2535;262890
10;15480;2585;276200
11;9102;2411;273480
12;9201;2496;281970
13;9291;2570;287960
14;9634;2702;304910
15;8732;2493;304660
16;7920;2550;312590
17;8378;2455;399190
18;8369;2478;403180
19;8188;2472;414140
