0;38095;20090;844460
1;55719;19961;1259560
2;70294;20198;1606510
3;72235;20056;1606900
4;65182;19923;1686010
5;66494;20027;1823370
6;82618;20119;1916350
7;76129;19994;2041470
8;82927;19913;2051730
9;97618;20099;2222010
10;84084;19928;2293760
11;85404;19935;2414050
12;106490;19962;2403460
13;86442;19912;2466200
14;112894;19995;2531360
15;98569;19912;2541120
16;97166;19949;2545690
17;113919;19986;2959880
18;106523;19993;2968920
19;179412;20048;3989770
