0;32609;12764;473480
1;43574;19433;946860
2;36747;26828;1059920
3;47721;19800;1110380
4;49077;18541;1190980
5;66552;16571;1255040
6;162131;7215;1343420
7;54005;22091;1364550
8;107871;12095;1514800
9;52979;26615;1558510
10;68346;17351;1568170
11;81897;15141;1601480
12;55357;26975;1979670
13;72916;22917;2050120
14;88695;22867;2258350
15;78333;25679;2255530
16;76059;21899;2293480
17;93535;20499;2307780
18;77418;24048;2365080
19;91229;20671;2558710
